ts,epic,buyers_pct,sellers_pct
2026-03-04 19:35:44.802591+03,ETHUSD,85.1,14.9
2026-03-04 19:39:22.4562+03,ETHUSD,84.93,15.07
2026-03-04 19:46:05.876708+03,ETHUSD,84.85,15.15
2026-03-04 19:47:07.78076+03,ETHUSD,84.85,15.15
2026-03-04 19:49:42.898494+03,ETHUSD,84.85,15.15
2026-03-04 20:47:26.06676+03,ETHUSD,84.16,15.84
2026-03-04 20:47:59.526408+03,ETHUSD,84.16,15.84
2026-03-04 21:14:16.616884+03,ETHUSD,83.63,16.37
2026-03-04 22:02:49.052321+03,ETHUSD,83.42,16.58
2026-03-04 23:01:23.362042+03,ETHUSD,84.21,15.79
2026-03-05 00:44:11.035266+03,ETHUSD,83.3,16.7
2026-03-05 01:12:40.701945+03,ETHUSD,83.46,16.54
2026-03-05 01:13:41.305692+03,ETHUSD,83.46,16.54
2026-03-05 01:15:12.244892+03,ETHUSD,83.42,16.58
2026-03-05 01:45:49.638215+03,ETHUSD,82.86,17.14
2026-03-05 02:08:14.997187+03,ETHUSD,82.62,17.38
2026-03-05 02:08:46.105423+03,ETHUSD,82.62,17.38
2026-03-05 02:09:16.450555+03,ETHUSD,82.62,17.38
2026-03-05 02:10:49.473766+03,ETHUSD,82.82,17.18
2026-03-05 02:11:51.231543+03,ETHUSD,82.82,17.18
2026-03-05 02:12:52.753336+03,ETHUSD,82.82,17.18
2026-03-05 02:13:23.110116+03,ETHUSD,82.82,17.18
2026-03-05 02:20:01.339302+03,ETHUSD,82.9,17.1
2026-03-05 02:21:03.342396+03,ETHUSD,82.9,17.1
2026-03-05 02:24:11.019917+03,ETHUSD,83.05,16.95
2026-03-05 02:24:41.964056+03,ETHUSD,83.05,16.95
2026-03-05 02:27:45.937422+03,ETHUSD,83.05,16.95
2026-03-05 02:31:19.857903+03,ETHUSD,82.84,17.16
2026-03-05 02:38:31.872324+03,ETHUSD,82.79,17.21
2026-03-05 02:43:06.219814+03,ETHUSD,82.63,17.37
2026-03-05 02:46:41.959261+03,ETHUSD,82.94,17.06
2026-03-05 02:48:14.464795+03,ETHUSD,82.94,17.06
2026-03-05 02:49:15.826313+03,ETHUSD,82.94,17.06
2026-03-05 02:50:18.026172+03,ETHUSD,82.94,17.06
2026-03-05 02:51:19.625468+03,ETHUSD,82.94,17.06
2026-03-05 02:55:25.078831+03,ETHUSD,82.89,17.11
2026-03-05 02:55:55.915669+03,ETHUSD,82.89,17.11
2026-03-05 02:56:56.784165+03,ETHUSD,82.89,17.11
2026-03-05 03:00:31.905437+03,ETHUSD,82.71,17.29
2026-03-05 03:03:05.852133+03,ETHUSD,82.71,17.29
2026-03-05 03:08:21.742468+03,ETHUSD,82.78,17.22
2026-03-05 10:28:57.973559+03,ETHUSD,84.32,15.68
2026-03-05 10:32:02.905379+03,ETHUSD,84.32,15.68
2026-03-05 10:34:36.917959+03,ETHUSD,84.37,15.63
2026-03-05 10:39:14.626862+03,ETHUSD,84.37,15.63
2026-03-05 10:47:33.141073+03,ETHUSD,84.35,15.65
2026-03-05 10:49:05.795568+03,ETHUSD,84.35,15.65
2026-03-05 10:51:07.744773+03,ETHUSD,84.35,15.65
2026-03-05 11:08:51.179929+03,ETHUSD,84.23,15.77
2026-03-05 11:09:20.989467+03,ETHUSD,84.23,15.77
2026-03-05 11:09:52.042896+03,ETHUSD,84.23,15.77
2026-03-05 11:11:55.482543+03,ETHUSD,84.22,15.78
2026-03-05 11:14:30.439601+03,ETHUSD,84.22,15.78
2026-03-05 11:17:03.562624+03,ETHUSD,84.01,15.99
2026-03-05 15:12:16.237787+03,ETHUSD,84.99,15.01
2026-03-05 15:16:56.875599+03,ETHUSD,85.07,14.93
2026-03-05 15:17:27.142452+03,ETHUSD,85.07,14.93
2026-03-05 15:18:59.298101+03,ETHUSD,85.07,14.93
2026-03-05 15:21:01.024799+03,ETHUSD,85.07,14.93
2026-03-05 15:23:40.872182+03,ETHUSD,84.94,15.06
2026-03-05 15:24:10.977382+03,ETHUSD,84.94,15.06
2026-03-05 16:24:07.383402+03,ETHUSD,85.1,14.9
2026-03-05 16:44:00.861952+03,ETHUSD,84.76,15.24
2026-03-05 16:46:37.308998+03,ETHUSD,84.76,15.24
2026-03-05 16:51:48.109703+03,ETHUSD,84.92,15.08
2026-03-05 16:56:55.733242+03,ETHUSD,85.03,14.97
2026-03-05 17:00:01.502+03,ETHUSD,85.18,14.82
2026-03-05 17:00:33.219212+03,ETHUSD,85.18,14.82
2026-03-05 17:02:41.448066+03,ETHUSD,85.18,14.82
2026-03-05 17:07:20.424061+03,ETHUSD,85.2,14.8
2026-03-05 17:09:55.87377+03,ETHUSD,85.2,14.8
2026-03-05 17:15:38.620291+03,ETHUSD,85.25,14.75
2026-03-05 17:18:11.524167+03,ETHUSD,85.22,14.78
2026-03-05 17:20:51.130377+03,ETHUSD,85.22,14.78
2026-03-05 17:21:53.40775+03,ETHUSD,85.22,14.78
2026-03-05 17:26:01.032372+03,ETHUSD,85.27,14.73
2026-03-05 17:27:02.653167+03,ETHUSD,85.27,14.73
2026-03-05 17:27:33.131219+03,ETHUSD,85.27,14.73
2026-03-05 17:36:55.925494+03,ETHUSD,85.21,14.79
2026-03-05 17:40:47.357767+03,ETHUSD,85.28,14.72
2026-03-05 17:41:18.876978+03,ETHUSD,85.28,14.72
2026-03-05 17:42:19.55276+03,ETHUSD,85.28,14.72
2026-03-05 17:44:22.110668+03,ETHUSD,85.28,14.72
2026-03-05 17:45:24.439607+03,ETHUSD,85.36,14.64
2026-03-05 17:46:25.743892+03,ETHUSD,85.36,14.64
2026-03-05 17:47:27.919873+03,ETHUSD,85.36,14.64
2026-03-05 17:49:00.406436+03,ETHUSD,85.36,14.64
2026-03-05 17:50:32.482349+03,ETHUSD,85.36,14.64
2026-03-05 17:53:36.159839+03,ETHUSD,85.31,14.69
2026-03-05 17:57:14.204548+03,ETHUSD,85.31,14.69
2026-03-05 18:00:20.901549+03,ETHUSD,85.44,14.56
2026-03-05 18:04:27.622528+03,ETHUSD,85.44,14.56
2026-03-05 18:04:58.29197+03,ETHUSD,85.44,14.56
2026-03-05 18:05:28.453708+03,ETHUSD,85.39,14.61
2026-03-05 18:05:59.197751+03,ETHUSD,85.39,14.61
2026-03-05 18:07:31.014338+03,ETHUSD,85.39,14.61
2026-03-05 19:11:38.011109+03,ETHUSD,85.75,14.25
2026-03-05 19:12:08.056748+03,ETHUSD,85.75,14.25
2026-03-05 19:12:42.849227+03,ETHUSD,85.75,14.25
2026-03-05 19:18:27.505816+03,ETHUSD,85.64,14.36
2026-03-05 19:28:48.086677+03,ETHUSD,85.83,14.17
2026-03-05 19:29:18.650503+03,ETHUSD,85.83,14.17
2026-03-05 19:31:22.594541+03,ETHUSD,85.83,14.17
2026-03-05 19:36:05.455544+03,ETHUSD,85.97,14.03
2026-03-05 19:37:37.616559+03,ETHUSD,85.97,14.03
2026-03-05 19:48:14.139914+03,ETHUSD,86.19,13.81
2026-03-05 19:50:49.181827+03,ETHUSD,86.19,13.81
2026-03-05 19:52:22.214254+03,ETHUSD,86.19,13.81
2026-03-05 20:18:35.450068+03,ETHUSD,86.32,13.68
2026-03-05 20:47:23.927356+03,ETHUSD,86.05,13.95
2026-03-05 20:49:56.838762+03,ETHUSD,86.05,13.95
2026-03-05 20:50:58.749953+03,ETHUSD,86.05,13.95
2026-03-05 20:51:29.368567+03,ETHUSD,86.05,13.95
2026-03-05 20:52:30.500388+03,ETHUSD,86.05,13.95
2026-03-05 20:54:08.136099+03,ETHUSD,86.03,13.97
2026-03-05 20:55:44.503363+03,ETHUSD,86.03,13.97
2026-03-05 20:58:53.448181+03,ETHUSD,86.03,13.97
2026-03-05 20:59:23.955893+03,ETHUSD,86.06,13.94
2026-03-05 21:01:26.940145+03,ETHUSD,86.06,13.94
2026-03-05 21:01:57.363575+03,ETHUSD,86.06,13.94
2026-03-05 21:03:59.672085+03,ETHUSD,86.06,13.94
2026-03-05 21:04:31.839334+03,ETHUSD,86.06,13.94
2026-03-05 21:07:35.671538+03,ETHUSD,86.02,13.98
2026-03-05 21:11:44.041114+03,ETHUSD,86.02,13.98
2026-03-05 21:12:44.560289+03,ETHUSD,86.02,13.98
2026-03-05 21:17:49.732342+03,ETHUSD,86.1,13.9
2026-03-05 21:18:19.918203+03,ETHUSD,86.1,13.9
2026-03-05 23:42:23.747684+03,ETHUSD,86.5,13.5
2026-03-04 04:10:12.864105+03,ETHUSD,88.69,11.31
2026-03-04 04:16:49.623568+03,ETHUSD,88.78,11.22
2026-03-04 04:18:20.674652+03,ETHUSD,88.73,11.27
2026-03-04 04:19:51.730676+03,ETHUSD,88.73,11.27
2026-03-04 04:20:21.953434+03,ETHUSD,88.73,11.27
2026-03-04 04:20:52.68654+03,ETHUSD,88.73,11.27
2026-03-04 04:38:51.466566+03,ETHUSD,88.55,11.45
2026-03-04 04:40:22.780779+03,ETHUSD,88.55,11.45
2026-03-04 04:40:54.876312+03,ETHUSD,88.55,11.45
2026-03-04 04:42:33.267992+03,ETHUSD,88.63,11.37
2026-03-04 04:44:07.642419+03,ETHUSD,88.63,11.37
2026-03-04 04:44:38.518526+03,ETHUSD,88.63,11.37
2026-03-04 04:45:39.489223+03,ETHUSD,88.63,11.37
2026-03-04 04:46:09.801657+03,ETHUSD,88.63,11.37
2026-03-04 04:46:41.29424+03,ETHUSD,88.63,11.37
2026-03-04 04:47:44.806105+03,ETHUSD,88.66,11.34
2026-03-04 04:49:47.926927+03,ETHUSD,88.66,11.34
2026-03-04 04:51:19.065503+03,ETHUSD,88.66,11.34
2026-03-04 04:51:49.140185+03,ETHUSD,88.66,11.34
2026-03-04 04:52:19.325728+03,ETHUSD,88.66,11.34
2026-03-04 04:52:50.420608+03,ETHUSD,88.66,11.34
2026-03-04 04:53:20.9375+03,ETHUSD,88.66,11.34
2026-03-04 04:53:52.522216+03,ETHUSD,88.66,11.34
2026-03-04 04:54:24.967847+03,ETHUSD,88.66,11.34
2026-03-04 04:54:55.20152+03,ETHUSD,88.66,11.34
2026-03-04 04:55:25.328674+03,ETHUSD,88.66,11.34
2026-03-04 04:55:55.878351+03,ETHUSD,88.59,11.41
2026-03-04 04:56:26.562044+03,ETHUSD,88.59,11.41
2026-03-04 04:56:56.719898+03,ETHUSD,88.59,11.41
2026-03-04 04:57:26.902972+03,ETHUSD,88.59,11.41
2026-03-04 04:58:00.961202+03,ETHUSD,88.59,11.41
2026-03-04 04:58:31.267977+03,ETHUSD,88.59,11.41
2026-03-04 05:01:01.32632+03,ETHUSD,88.59,11.41
2026-03-04 05:01:31.256237+03,ETHUSD,88.59,11.41
2026-03-04 05:02:04.305706+03,ETHUSD,88.59,11.41
2026-03-04 05:02:33.333665+03,ETHUSD,88.59,11.41
2026-03-04 05:03:03.643448+03,ETHUSD,88.59,11.41
2026-03-04 05:03:34.397129+03,ETHUSD,88.59,11.41
2026-03-04 05:04:13.118217+03,ETHUSD,88.59,11.41
2026-03-04 05:04:43.712071+03,ETHUSD,88.59,11.41
2026-03-04 05:05:14.979971+03,ETHUSD,88.64,11.36
2026-03-04 05:05:45.227592+03,ETHUSD,88.64,11.36
2026-03-04 05:06:15.365693+03,ETHUSD,88.64,11.36
2026-03-04 05:06:46.406473+03,ETHUSD,88.64,11.36
2026-03-04 05:07:16.985468+03,ETHUSD,88.64,11.36
2026-03-04 05:07:48.20149+03,ETHUSD,88.64,11.36
2026-03-04 05:08:19.574061+03,ETHUSD,88.64,11.36
2026-03-04 05:08:53.68985+03,ETHUSD,88.64,11.36
2026-03-04 05:09:23.792316+03,ETHUSD,88.64,11.36
2026-03-04 05:09:54.183943+03,ETHUSD,88.64,11.36
2026-03-04 05:10:24.435829+03,ETHUSD,88.64,11.36
2026-03-04 05:10:54.981021+03,ETHUSD,88.64,11.36
2026-03-04 05:11:25.002614+03,ETHUSD,88.64,11.36
2026-03-04 05:11:58.266591+03,ETHUSD,88.64,11.36
2026-03-04 05:12:27.699858+03,ETHUSD,88.64,11.36
2026-03-04 05:12:57.881777+03,ETHUSD,88.61,11.39
2026-03-04 05:13:28.895251+03,ETHUSD,88.61,11.39
2026-03-04 05:13:59.997604+03,ETHUSD,88.61,11.39
2026-03-04 05:14:30.238367+03,ETHUSD,88.61,11.39
2026-03-04 05:15:00.324287+03,ETHUSD,88.61,11.39
2026-03-04 05:32:44.21471+03,ETHUSD,88.73,11.27
2026-03-04 05:33:14.362067+03,ETHUSD,88.73,11.27
2026-03-04 05:33:53.654826+03,ETHUSD,88.73,11.27
2026-03-04 05:34:24.907564+03,ETHUSD,88.73,11.27
2026-03-04 05:34:55.036468+03,ETHUSD,88.73,11.27
2026-03-04 05:35:25.143896+03,ETHUSD,88.73,11.27
2026-03-04 05:35:56.660686+03,ETHUSD,88.71,11.29
2026-03-04 05:36:26.587516+03,ETHUSD,88.71,11.29
2026-03-04 05:36:57.533482+03,ETHUSD,88.71,11.29
2026-03-04 05:37:28.092301+03,ETHUSD,88.71,11.29
2026-03-04 05:37:59.138168+03,ETHUSD,88.71,11.29
2026-03-04 05:38:29.290634+03,ETHUSD,88.71,11.29
2026-03-04 05:39:00.632011+03,ETHUSD,88.71,11.29
2026-03-04 05:39:31.737277+03,ETHUSD,88.71,11.29
2026-03-04 05:40:01.755543+03,ETHUSD,88.71,11.29
2026-03-04 05:40:33.015775+03,ETHUSD,88.71,11.29
2026-03-04 05:41:03.076311+03,ETHUSD,88.71,11.29
2026-03-04 05:41:34.465658+03,ETHUSD,88.71,11.29
2026-03-04 06:11:38.260013+03,ETHUSD,88.64,11.36
2026-03-04 06:15:19.9903+03,ETHUSD,88.64,11.36
2026-03-04 06:15:50.801238+03,ETHUSD,88.63,11.37
2026-03-04 06:16:30.001099+03,ETHUSD,88.63,11.37
2026-03-04 06:17:00.545866+03,ETHUSD,88.63,11.37
2026-03-04 06:17:32.049749+03,ETHUSD,88.63,11.37
2026-03-04 06:18:02.508698+03,ETHUSD,88.63,11.37
2026-03-04 06:18:32.209517+03,ETHUSD,88.63,11.37
2026-03-04 06:19:02.297957+03,ETHUSD,88.63,11.37
2026-03-04 06:19:33.266835+03,ETHUSD,88.63,11.37
2026-03-04 06:20:03.404035+03,ETHUSD,88.63,11.37
2026-03-04 06:20:34.666515+03,ETHUSD,88.63,11.37
2026-03-04 06:21:05.753298+03,ETHUSD,88.63,11.37
2026-03-04 06:21:35.957203+03,ETHUSD,88.63,11.37
2026-03-04 06:22:06.422697+03,ETHUSD,88.63,11.37
2026-03-04 06:22:36.829513+03,ETHUSD,88.63,11.37
2026-03-04 06:23:08.054331+03,ETHUSD,88.59,11.41
2026-03-04 06:23:38.701201+03,ETHUSD,88.59,11.41
2026-03-04 06:24:09.367776+03,ETHUSD,88.59,11.41
2026-03-04 06:54:19.16634+03,ETHUSD,88.48,11.52
2026-03-04 06:54:48.289576+03,ETHUSD,88.48,11.52
2026-03-04 06:55:18.393933+03,ETHUSD,88.48,11.52
2026-03-04 06:55:49.66425+03,ETHUSD,88.48,11.52
2026-03-04 06:56:25.017052+03,ETHUSD,88.48,11.52
2026-03-04 06:56:55.201887+03,ETHUSD,88.5,11.5
2026-03-04 07:12:45.297583+03,ETHUSD,88.57,11.43
2026-03-04 07:16:23.748097+03,ETHUSD,88.56,11.44
2026-03-04 07:16:53.636877+03,ETHUSD,88.56,11.44
2026-03-04 07:17:24.776719+03,ETHUSD,88.56,11.44
2026-03-04 07:17:56.134117+03,ETHUSD,88.56,11.44
2026-03-04 07:18:42.047407+03,ETHUSD,88.56,11.44
2026-03-04 07:19:12.230818+03,ETHUSD,88.56,11.44
2026-03-04 07:19:43.364348+03,ETHUSD,88.66,11.34
2026-03-04 07:20:14.580586+03,ETHUSD,88.66,11.34
2026-03-04 07:20:45.912804+03,ETHUSD,88.66,11.34
2026-03-04 07:21:17.092869+03,ETHUSD,88.66,11.34
2026-03-04 07:21:47.459347+03,ETHUSD,88.66,11.34
2026-03-04 07:22:18.230975+03,ETHUSD,88.66,11.34
2026-03-04 07:22:49.867385+03,ETHUSD,88.66,11.34
2026-03-04 07:23:19.653886+03,ETHUSD,88.66,11.34
2026-03-04 07:23:50.646895+03,ETHUSD,88.66,11.34
2026-03-04 07:24:25.582097+03,ETHUSD,88.66,11.34
2026-03-04 07:24:56.051339+03,ETHUSD,88.65,11.35
2026-03-04 07:25:26.170091+03,ETHUSD,88.65,11.35
2026-03-04 07:25:56.951863+03,ETHUSD,88.65,11.35
2026-03-04 07:26:27.453534+03,ETHUSD,88.65,11.35
2026-03-04 07:26:57.461231+03,ETHUSD,88.65,11.35
2026-03-04 07:27:30.181079+03,ETHUSD,88.65,11.35
2026-03-04 07:28:01.190605+03,ETHUSD,88.65,11.35
2026-03-04 07:28:31.623427+03,ETHUSD,88.65,11.35
2026-03-04 07:29:02.414361+03,ETHUSD,88.65,11.35
2026-03-04 07:29:33.089667+03,ETHUSD,88.65,11.35
2026-03-04 07:30:04.832953+03,ETHUSD,88.7,11.3
2026-03-04 07:30:36.340053+03,ETHUSD,88.7,11.3
2026-03-04 07:31:07.721062+03,ETHUSD,88.7,11.3
2026-03-04 07:31:39.56658+03,ETHUSD,88.7,11.3
2026-03-04 07:32:09.259108+03,ETHUSD,88.7,11.3
2026-03-04 07:32:44.008694+03,ETHUSD,88.7,11.3
2026-03-04 07:33:15.150035+03,ETHUSD,88.7,11.3
2026-03-04 08:06:57.661287+03,ETHUSD,88.78,11.22
2026-03-04 08:07:29.142337+03,ETHUSD,88.79,11.21
2026-03-04 08:08:39.442299+03,ETHUSD,88.79,11.21
2026-03-04 08:11:11.826705+03,ETHUSD,88.79,11.21
2026-03-04 08:11:42.332794+03,ETHUSD,88.79,11.21
2026-03-04 08:12:18.217239+03,ETHUSD,88.79,11.21
2026-03-04 08:19:12.628807+03,ETHUSD,88.71,11.29
2026-03-04 08:22:17.280135+03,ETHUSD,88.78,11.22
2026-03-04 08:55:09.381189+03,ETHUSD,88.96,11.04
2026-03-04 08:58:24.551156+03,ETHUSD,88.97,11.03
2026-03-04 08:59:25.854733+03,ETHUSD,88.97,11.03
2026-03-04 09:00:28.377264+03,ETHUSD,88.97,11.03
2026-03-04 09:08:43.868848+03,ETHUSD,89,11
2026-03-04 09:09:14.751351+03,ETHUSD,89,11
2026-03-04 09:11:54.978351+03,ETHUSD,89,11
2026-03-04 09:48:08.369047+03,ETHUSD,89.08,10.92
2026-03-04 09:50:43.630321+03,ETHUSD,89.08,10.92
2026-03-04 09:54:58.656336+03,ETHUSD,89.03,10.97
2026-03-04 19:19:56.131874+03,ETHUSD,85.52,14.48
2026-03-04 19:36:14.979299+03,ETHUSD,85.1,14.9
2026-03-04 19:37:16.315857+03,ETHUSD,85.1,14.9
2026-03-04 19:39:53.954819+03,ETHUSD,84.93,15.07
2026-03-04 19:40:25.994521+03,ETHUSD,84.93,15.07
2026-03-04 19:41:28.941915+03,ETHUSD,84.93,15.07
2026-03-04 19:42:30.068261+03,ETHUSD,84.93,15.07
2026-03-04 19:45:03.154976+03,ETHUSD,84.85,15.15
2026-03-04 19:48:10.161276+03,ETHUSD,84.85,15.15
2026-03-04 19:48:41.175293+03,ETHUSD,84.85,15.15
2026-03-04 19:50:13.593126+03,ETHUSD,84.85,15.15
2026-03-04 19:54:49.205679+03,ETHUSD,84.76,15.24
2026-03-04 19:59:06.880798+03,ETHUSD,84.63,15.37
2026-03-04 20:02:10.277646+03,ETHUSD,84.63,15.37
2026-03-04 20:05:18.709624+03,ETHUSD,84.63,15.37
2026-03-04 20:05:48.827361+03,ETHUSD,84.35,15.65
2026-03-04 20:06:49.583906+03,ETHUSD,84.35,15.65
2026-03-04 20:08:53.256648+03,ETHUSD,84.35,15.65
2026-03-04 20:10:24.603222+03,ETHUSD,84.35,15.65
2026-03-04 20:11:26.124552+03,ETHUSD,84.35,15.65
2026-03-04 20:12:58.432813+03,ETHUSD,84.23,15.77
2026-03-04 20:16:02.318756+03,ETHUSD,84.23,15.77
2026-03-04 20:16:33.515622+03,ETHUSD,84.23,15.77
2026-03-04 20:17:35.941884+03,ETHUSD,84.23,15.77
2026-03-04 20:23:21.164098+03,ETHUSD,84.08,15.92
2026-03-04 20:24:23.591365+03,ETHUSD,84.08,15.92
2026-03-04 20:26:28.68523+03,ETHUSD,84.08,15.92
2026-03-04 20:33:07.371739+03,ETHUSD,83.99,16.01
2026-03-04 20:34:10.721389+03,ETHUSD,83.99,16.01
2026-03-04 20:34:40.813392+03,ETHUSD,83.99,16.01
2026-03-04 20:36:46.404098+03,ETHUSD,83.94,16.06
2026-03-04 20:48:33.524189+03,ETHUSD,84.16,15.84
2026-03-04 20:52:12.356001+03,ETHUSD,84.2,15.8
2026-03-04 20:52:42.658203+03,ETHUSD,84.2,15.8
2026-03-04 20:53:44.212288+03,ETHUSD,84.2,15.8
2026-03-04 21:14:51.999573+03,ETHUSD,83.63,16.37
2026-03-04 22:21:01.79236+03,ETHUSD,84.04,15.96
2026-03-04 22:22:16.377919+03,ETHUSD,84.21,15.79
2026-03-04 23:02:25.42833+03,ETHUSD,84.21,15.79
2026-03-04 23:32:08.20599+03,ETHUSD,83.82,16.18
2026-03-05 00:45:19.375275+03,ETHUSD,83.3,16.7
2026-03-05 01:13:10.795397+03,ETHUSD,83.46,16.54
2026-03-05 01:14:11.920671+03,ETHUSD,83.46,16.54
2026-03-05 01:54:29.46693+03,ETHUSD,82.7,17.3
2026-03-05 02:10:18.671746+03,ETHUSD,82.62,17.38
2026-03-05 02:11:20.385125+03,ETHUSD,82.82,17.18
2026-03-05 02:15:26.237612+03,ETHUSD,82.82,17.18
2026-03-05 02:16:58.346508+03,ETHUSD,82.9,17.1
2026-03-05 02:18:59.895117+03,ETHUSD,82.9,17.1
2026-03-05 02:23:06.092411+03,ETHUSD,83.05,16.95
2026-03-05 02:28:47.905989+03,ETHUSD,82.84,17.16
2026-03-05 02:32:20.782311+03,ETHUSD,82.84,17.16
2026-03-05 02:32:51.502545+03,ETHUSD,82.84,17.16
2026-03-05 02:38:00.908571+03,ETHUSD,82.79,17.21
2026-03-05 02:39:32.460949+03,ETHUSD,82.79,17.21
2026-03-05 02:41:34.485156+03,ETHUSD,82.63,17.37
2026-03-05 02:45:39.880232+03,ETHUSD,82.94,17.06
2026-03-05 02:46:11.048629+03,ETHUSD,82.94,17.06
2026-03-05 02:47:43.731345+03,ETHUSD,82.94,17.06
2026-03-05 02:53:54.122152+03,ETHUSD,82.89,17.11
2026-03-05 02:54:54.745994+03,ETHUSD,82.89,17.11
2026-03-05 02:56:26.747777+03,ETHUSD,82.89,17.11
2026-03-05 02:57:58.000972+03,ETHUSD,82.89,17.11
2026-03-05 03:00:01.083999+03,ETHUSD,82.71,17.29
2026-03-05 03:04:07.557033+03,ETHUSD,82.71,17.29
2026-03-05 03:04:37.823291+03,ETHUSD,82.71,17.29
2026-03-05 10:33:04.076266+03,ETHUSD,84.32,15.68
2026-03-05 10:37:10.723314+03,ETHUSD,84.37,15.63
2026-03-05 10:37:40.516811+03,ETHUSD,84.37,15.63
2026-03-05 10:42:20.239476+03,ETHUSD,84.39,15.61
2026-03-05 10:42:51.099453+03,ETHUSD,84.39,15.61
2026-03-05 10:44:52.326467+03,ETHUSD,84.39,15.61
2026-03-05 10:45:23.571701+03,ETHUSD,84.39,15.61
2026-03-05 10:48:35.164591+03,ETHUSD,84.35,15.65
2026-03-05 10:49:36.829551+03,ETHUSD,84.35,15.65
2026-03-05 10:51:44.122928+03,ETHUSD,84.35,15.65
2026-03-05 10:52:47.239999+03,ETHUSD,84.32,15.68
2026-03-05 10:53:48.182027+03,ETHUSD,84.32,15.68
2026-03-05 10:55:22.198513+03,ETHUSD,84.32,15.68
2026-03-05 10:56:58.587919+03,ETHUSD,84.32,15.68
2026-03-05 10:57:59.631589+03,ETHUSD,84.32,15.68
2026-03-05 10:58:31.06052+03,ETHUSD,84.27,15.73
2026-03-05 10:59:02.281446+03,ETHUSD,84.27,15.73
2026-03-05 11:00:04.231556+03,ETHUSD,84.27,15.73
2026-03-05 11:03:40.113873+03,ETHUSD,84.27,15.73
2026-03-05 15:12:47.431963+03,ETHUSD,84.99,15.01
2026-03-05 15:14:51.53388+03,ETHUSD,84.99,15.01
2026-03-05 15:17:57.63921+03,ETHUSD,85.07,14.93
2026-03-05 15:18:28.473047+03,ETHUSD,85.07,14.93
2026-03-05 15:19:30.307438+03,ETHUSD,85.07,14.93
2026-03-05 15:22:02.56227+03,ETHUSD,85.07,14.93
2026-03-05 15:23:10.748992+03,ETHUSD,84.94,15.06
2026-03-05 15:24:41.438683+03,ETHUSD,84.94,15.06
2026-03-05 15:28:46.844731+03,ETHUSD,84.89,15.11
2026-03-05 15:29:48.9005+03,ETHUSD,84.89,15.11
2026-03-05 15:32:23.425104+03,ETHUSD,84.89,15.11
2026-03-05 15:32:54.30341+03,ETHUSD,84.89,15.11
2026-03-05 15:33:57.272201+03,ETHUSD,84.97,15.03
2026-03-05 15:37:06.431888+03,ETHUSD,84.97,15.03
2026-03-05 15:38:33.007969+03,ETHUSD,84.97,15.03
2026-03-05 16:24:40.099099+03,ETHUSD,85.1,14.9
2026-03-05 16:26:38.84402+03,ETHUSD,85.13,14.87
2026-03-05 16:27:08.945383+03,ETHUSD,85.13,14.87
2026-03-05 16:29:14.563053+03,ETHUSD,85.13,14.87
2026-03-05 17:16:39.326758+03,ETHUSD,85.22,14.78
2026-03-05 17:19:15.79791+03,ETHUSD,85.22,14.78
2026-03-05 17:23:25.887582+03,ETHUSD,85.22,14.78
2026-03-05 17:24:27.651107+03,ETHUSD,85.27,14.73
2026-03-05 17:26:32.264445+03,ETHUSD,85.27,14.73
2026-03-05 17:28:36.439261+03,ETHUSD,85.27,14.73
2026-03-05 17:29:08.02035+03,ETHUSD,85.23,14.77
2026-03-05 17:30:41.102574+03,ETHUSD,85.23,14.77
2026-03-05 17:31:12.164921+03,ETHUSD,85.23,14.77
2026-03-05 17:34:18.544162+03,ETHUSD,85.21,14.79
2026-03-05 17:35:52.582947+03,ETHUSD,85.21,14.79
2026-03-05 17:37:26.507514+03,ETHUSD,85.21,14.79
2026-03-05 17:41:50.419259+03,ETHUSD,85.28,14.72
2026-03-04 07:33:55.598825+03,ETHUSD,88.7,11.3
2026-03-04 07:34:25.594175+03,ETHUSD,88.7,11.3
2026-03-04 08:09:40.494884+03,ETHUSD,88.79,11.21
2026-03-04 08:13:20.711086+03,ETHUSD,88.79,11.21
2026-03-04 19:30:47.911033+03,ETHUSD,85.43,14.57
2026-03-04 19:31:16.593089+03,ETHUSD,85.43,14.57
2026-03-04 19:38:52.446998+03,ETHUSD,84.93,15.07
2026-03-04 19:40:58.180843+03,ETHUSD,84.93,15.07
2026-03-04 20:49:35.001778+03,ETHUSD,84.16,15.84
2026-03-04 20:50:10.277466+03,ETHUSD,84.2,15.8
2026-03-04 20:51:10.593233+03,ETHUSD,84.2,15.8
2026-03-04 20:53:13.583856+03,ETHUSD,84.2,15.8
2026-03-04 20:54:14.656173+03,ETHUSD,84.2,15.8
2026-03-04 21:15:23.245822+03,ETHUSD,83.63,16.37
2026-03-04 22:22:47.324331+03,ETHUSD,84.21,15.79
2026-03-04 23:08:05.754503+03,ETHUSD,84.13,15.87
2026-03-04 23:33:18.511602+03,ETHUSD,83.82,16.18
2026-03-04 23:34:19.614893+03,ETHUSD,83.82,16.18
2026-03-05 00:56:01.867437+03,ETHUSD,83.46,16.54
2026-03-05 01:14:42.06343+03,ETHUSD,83.46,16.54
2026-03-05 01:55:52.37477+03,ETHUSD,82.7,17.3
2026-03-05 01:56:22.629481+03,ETHUSD,82.7,17.3
2026-03-05 02:12:21.826177+03,ETHUSD,82.82,17.18
2026-03-05 02:15:57.025765+03,ETHUSD,82.82,17.18
