id,timeframe,computed_at,start_time,end_time,rows,latest_close,latest_score,buyers_plus_sellers_mean_abs_diff
114,15m,2026-03-01 05:40:23.191347+03,2026-01-30 07:00:00+03,2026-03-01 05:15:00+03,893,2033.015,0.4258367677190636,6.36544444129989e-17
115,1m,2026-03-01 05:41:24.512133+03,2026-01-30 07:00:00+03,2026-03-01 05:39:00+03,2120,2035.12,0.020363398121518383,0
116,5m,2026-03-01 05:41:26.259808+03,2026-01-30 07:00:00+03,2026-03-01 05:35:00+03,1370,2035.12,-0.14491393049015516,4.252883527907169e-16
117,15m,2026-03-01 05:41:27.798916+03,2026-01-30 07:00:00+03,2026-03-01 05:15:00+03,893,2033.015,0.4258367677190636,6.36544444129989e-17
118,1m,2026-03-01 05:42:29.22524+03,2026-01-30 07:00:00+03,2026-03-01 05:40:00+03,2121,2035.405,0.0442949736779594,0
119,5m,2026-03-01 05:42:30.88679+03,2026-01-30 07:00:00+03,2026-03-01 05:35:00+03,1370,2035.12,-0.14491393049015516,4.252883527907169e-16
120,15m,2026-03-01 05:42:32.07331+03,2026-01-30 07:00:00+03,2026-03-01 05:15:00+03,893,2033.015,0.4258367677190636,6.36544444129989e-17
121,1m,2026-03-01 05:43:33.79424+03,2026-01-30 07:00:00+03,2026-03-01 05:41:00+03,2122,2037.24,-0.15413730960245028,0
122,5m,2026-03-01 05:43:35.557435+03,2026-01-30 07:00:00+03,2026-03-01 05:35:00+03,1370,2035.12,-0.14491393049015516,4.252883527907169e-16
123,15m,2026-03-01 05:43:36.974628+03,2026-01-30 07:00:00+03,2026-03-01 05:15:00+03,893,2033.015,0.4258367677190636,6.36544444129989e-17
124,1m,2026-03-01 05:44:38.385171+03,2026-01-30 07:00:00+03,2026-03-01 05:42:00+03,2123,2042.785,-0.23432911334339068,0
125,5m,2026-03-01 05:44:40.037642+03,2026-01-30 07:00:00+03,2026-03-01 05:35:00+03,1370,2035.12,-0.14491393049015516,4.252883527907169e-16
126,15m,2026-03-01 05:44:41.4183+03,2026-01-30 07:00:00+03,2026-03-01 05:15:00+03,893,2033.015,0.4258367677190636,6.36544444129989e-17
127,1m,2026-03-01 05:45:42.898469+03,2026-01-30 07:00:00+03,2026-03-01 05:43:00+03,2124,2044.075,-0.18092914667994903,0
128,5m,2026-03-01 05:45:44.625205+03,2026-01-30 07:00:00+03,2026-03-01 05:35:00+03,1370,2035.12,-0.14491393049015516,4.252883527907169e-16
129,15m,2026-03-01 05:45:46.116705+03,2026-01-30 07:00:00+03,2026-03-01 05:15:00+03,893,2033.015,0.4258367677190636,6.36544444129989e-17
130,1m,2026-03-01 05:46:47.470877+03,2026-01-30 07:00:00+03,2026-03-01 05:44:00+03,2125,2043.745,-0.20173070437663276,0
131,5m,2026-03-01 05:46:49.164408+03,2026-01-30 07:00:00+03,2026-03-01 05:40:00+03,1371,2043.745,-0.3021478179495052,4.2497814976169374e-16
132,15m,2026-03-01 05:46:50.565381+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
133,1m,2026-03-01 05:47:51.950434+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,2126,2042.815,-0.047756454278899754,0
134,5m,2026-03-01 05:47:53.84905+03,2026-01-30 07:00:00+03,2026-03-01 05:40:00+03,1371,2043.745,-0.3021478179495052,4.2497814976169374e-16
135,15m,2026-03-01 05:47:55.262146+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
136,1m,2026-03-01 05:48:56.724561+03,2026-01-30 07:00:00+03,2026-03-01 05:46:00+03,2127,2045.345,-0.2096829038819896,0
137,5m,2026-03-01 05:48:58.625053+03,2026-01-30 07:00:00+03,2026-03-01 05:40:00+03,1371,2043.745,-0.3021478179495052,4.2497814976169374e-16
138,15m,2026-03-01 05:49:00.101792+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
139,1m,2026-03-01 05:50:01.569863+03,2026-01-30 07:00:00+03,2026-03-01 05:47:00+03,2128,2045.145,-0.2063167715047351,0
140,5m,2026-03-01 05:50:03.388467+03,2026-01-30 07:00:00+03,2026-03-01 05:40:00+03,1371,2043.745,-0.3021478179495052,4.2497814976169374e-16
141,15m,2026-03-01 05:50:04.792456+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
142,1m,2026-03-01 05:51:06.288457+03,2026-01-30 07:00:00+03,2026-03-01 05:49:00+03,2130,2035.505,-0.10960587176933065,0
143,5m,2026-03-01 05:51:08.134973+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,1372,2035.505,-0.005809892778070096,4.24668398923675e-16
144,15m,2026-03-01 05:51:09.621121+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
145,1m,2026-03-01 05:52:10.878451+03,2026-01-30 07:00:00+03,2026-03-01 05:50:00+03,2131,2037.875,-0.12512479491159814,0
146,5m,2026-03-01 05:52:12.740213+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,1372,2035.505,-0.005809892778070096,4.24668398923675e-16
147,15m,2026-03-01 05:52:14.304381+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
148,1m,2026-03-01 05:53:15.794976+03,2026-01-30 07:00:00+03,2026-03-01 05:51:00+03,2132,2039.8049999999998,-0.07783397227998955,0
149,5m,2026-03-01 05:53:17.559657+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,1372,2035.505,-0.005809892778070096,4.24668398923675e-16
150,15m,2026-03-01 05:53:18.983853+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
151,1m,2026-03-01 05:54:20.443104+03,2026-01-30 07:00:00+03,2026-03-01 05:52:00+03,2133,2038.045,-0.1098849724809589,0
152,5m,2026-03-01 05:54:22.255092+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,1372,2035.505,-0.005809892778070096,4.24668398923675e-16
153,15m,2026-03-01 05:54:23.693161+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
154,1m,2026-03-01 05:55:24.985114+03,2026-01-30 07:00:00+03,2026-03-01 05:53:00+03,2134,2038.0700000000002,0.021954482070191017,0
155,5m,2026-03-01 05:55:26.682781+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,1372,2035.505,-0.005809892778070096,4.24668398923675e-16
156,15m,2026-03-01 05:55:28.145151+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
157,1m,2026-03-01 05:56:29.560005+03,2026-01-30 07:00:00+03,2026-03-01 05:54:00+03,2135,2037.45,-0.051369563911811675,0
158,5m,2026-03-01 05:56:31.323726+03,2026-01-30 07:00:00+03,2026-03-01 05:50:00+03,1373,2037.45,0.012463670480719523,4.2435909928862503e-16
159,15m,2026-03-01 05:56:32.741588+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
160,1m,2026-03-01 05:57:34.206771+03,2026-01-30 07:00:00+03,2026-03-01 05:55:00+03,2136,2035.115,-0.18002692080065952,0
161,5m,2026-03-01 05:57:35.879103+03,2026-01-30 07:00:00+03,2026-03-01 05:50:00+03,1373,2037.45,0.012463670480719523,4.2435909928862503e-16
162,15m,2026-03-01 05:57:37.240271+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
163,1m,2026-03-01 05:58:38.781834+03,2026-01-30 07:00:00+03,2026-03-01 05:56:00+03,2137,2034.7399999999998,0.8026553628431045,0
164,5m,2026-03-01 05:58:40.620377+03,2026-01-30 07:00:00+03,2026-03-01 05:50:00+03,1373,2037.45,0.012463670480719523,4.2435909928862503e-16
165,15m,2026-03-01 05:58:41.931219+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
166,1m,2026-03-01 05:59:43.349343+03,2026-01-30 07:00:00+03,2026-03-01 05:57:00+03,2138,2034.485,-0.017741201606746637,0
167,5m,2026-03-01 05:59:45.122305+03,2026-01-30 07:00:00+03,2026-03-01 05:50:00+03,1373,2037.45,0.012463670480719523,4.2435909928862503e-16
168,15m,2026-03-01 05:59:46.513106+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
169,1m,2026-03-01 06:00:47.813552+03,2026-01-30 07:00:00+03,2026-03-01 05:58:00+03,2139,2035.245,0.01581441819611379,0
170,5m,2026-03-01 06:00:49.625025+03,2026-01-30 07:00:00+03,2026-03-01 05:50:00+03,1373,2037.45,0.012463670480719523,4.2435909928862503e-16
171,15m,2026-03-01 06:00:51.116605+03,2026-01-30 07:00:00+03,2026-03-01 05:30:00+03,894,2043.745,-0.1875907440352261,6.358324257361075e-17
172,1m,2026-03-01 06:01:52.513403+03,2026-01-30 07:00:00+03,2026-03-01 05:59:00+03,2140,2033.2,0.03753351640184441,0
173,5m,2026-03-01 06:01:54.224681+03,2026-01-30 07:00:00+03,2026-03-01 05:55:00+03,1374,2033.2,0.4612464119905437,4.240502498713844e-16
174,15m,2026-03-01 06:01:55.623647+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
175,1m,2026-03-01 06:02:56.994202+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,2141,2033.925,-0.11290143148608185,0
176,5m,2026-03-01 06:02:58.855924+03,2026-01-30 07:00:00+03,2026-03-01 05:55:00+03,1374,2033.2,0.4612464119905437,4.240502498713844e-16
177,15m,2026-03-01 06:03:00.282639+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
179,5m,2026-03-01 06:04:03.477317+03,2026-01-30 07:00:00+03,2026-03-01 05:55:00+03,1374,2033.2,0.4612464119905437,4.240502498713844e-16
181,1m,2026-03-01 06:05:06.584213+03,2026-01-30 07:00:00+03,2026-03-01 06:03:00+03,2144,2035.945,-0.09707643628487991,0
183,15m,2026-03-01 06:05:09.949464+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
185,5m,2026-03-01 06:06:13.089615+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,1375,2036.745,0.11357248365761638,4.2374184968965972e-16
187,1m,2026-03-01 06:07:15.867616+03,2026-01-30 07:00:00+03,2026-03-01 06:05:00+03,2146,2034.475,-1.6140553752753488,0
189,15m,2026-03-01 06:07:19.120019+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
191,5m,2026-03-01 06:08:22.365511+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,1375,2036.745,0.11357248365761638,4.2374184968965972e-16
193,1m,2026-03-01 06:09:25.390838+03,2026-01-30 07:00:00+03,2026-03-01 06:07:00+03,2148,2034.605,-0.052504566643583064,0
195,15m,2026-03-01 06:09:28.703408+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
197,5m,2026-03-01 06:10:31.768098+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,1375,2036.745,0.11357248365761638,4.2374184968965972e-16
199,1m,2026-03-01 06:11:34.591837+03,2026-01-30 07:00:00+03,2026-03-01 06:09:00+03,2150,2037.565,-0.09454541007853864,0
201,15m,2026-03-01 06:11:37.916775+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
203,5m,2026-03-01 06:12:41.054727+03,2026-01-30 07:00:00+03,2026-03-01 06:05:00+03,1376,2037.565,-0.45591953520759515,4.234338977640132e-16
205,1m,2026-03-01 06:13:44.141431+03,2026-01-30 07:00:00+03,2026-03-01 06:11:00+03,2152,2036.365,-0.05662035873173178,0
207,15m,2026-03-01 06:13:47.433461+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
209,5m,2026-03-01 06:14:50.713407+03,2026-01-30 07:00:00+03,2026-03-01 06:05:00+03,1376,2037.565,-0.45591953520759515,4.234338977640132e-16
211,1m,2026-03-01 06:15:53.656773+03,2026-01-30 07:00:00+03,2026-03-01 06:13:00+03,2154,2035.065,0.006894244362972243,0
213,15m,2026-03-01 06:15:56.93906+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
215,5m,2026-03-01 06:17:00.264337+03,2026-01-30 07:00:00+03,2026-03-01 06:10:00+03,1377,2035.075,0.008067432031138966,4.23126393117852e-16
217,1m,2026-03-01 06:18:03.490327+03,2026-01-30 07:00:00+03,2026-03-01 06:15:00+03,2156,2033.335,0.03577191931999644,0
219,15m,2026-03-01 06:18:06.829694+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,896,2035.075,0.008041679704229605,6.344131569286608e-17
221,5m,2026-03-01 06:19:10.227985+03,2026-01-30 07:00:00+03,2026-03-01 06:10:00+03,1377,2035.075,0.008067432031138966,4.23126393117852e-16
223,1m,2026-03-01 06:20:13.264915+03,2026-01-30 07:00:00+03,2026-03-01 06:18:00+03,2159,2035.485,0.009640041041437702,0
225,15m,2026-03-01 06:20:16.787285+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,896,2035.075,0.008041679704229605,6.344131569286608e-17
227,5m,2026-03-01 06:21:19.994324+03,2026-01-30 07:00:00+03,2026-03-01 06:15:00+03,1378,2032.455,0.00828078551636551,4.228193347774181e-16
229,1m,2026-03-01 06:22:23.126566+03,2026-01-30 07:00:00+03,2026-03-01 06:20:00+03,2161,2032.76,0.031147974205672363,0
231,15m,2026-03-01 06:22:26.499089+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,896,2035.075,0.008041679704229605,6.344131569286608e-17
233,5m,2026-03-01 06:23:29.997352+03,2026-01-30 07:00:00+03,2026-03-01 06:15:00+03,1378,2032.455,0.00828078551636551,4.228193347774181e-16
235,1m,2026-03-01 06:24:32.85649+03,2026-01-30 07:00:00+03,2026-03-01 06:22:00+03,2163,2028.875,-2.6455964175714266,0
237,15m,2026-03-01 06:24:36.027936+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,896,2035.075,0.008041679704229605,6.344131569286608e-17
239,5m,2026-03-01 06:25:39.110424+03,2026-01-30 07:00:00+03,2026-03-01 06:15:00+03,1378,2032.455,0.00828078551636551,4.228193347774181e-16
1223,5m,2026-03-01 13:49:56.013084+03,2026-01-30 07:00:00+03,2026-03-01 13:40:00+03,1461,1981.6,1.8296466053480387,4.960667970399056e-16
1225,1m,2026-03-01 13:51:00.018328+03,2026-01-30 07:00:00+03,2026-03-01 13:48:00+03,2553,1984.785,0.06683323173875609,0
1227,15m,2026-03-01 13:51:04.344646+03,2026-01-30 07:00:00+03,2026-03-01 13:30:00+03,926,1981.6,0.7846816275364006,1.6881144910067176e-16
1229,5m,2026-03-01 13:52:08.935017+03,2026-01-30 07:00:00+03,2026-03-01 13:45:00+03,1462,1984.855,0.10132803315697043,5.054476369292094e-16
1231,1m,2026-03-01 13:53:13.115252+03,2026-01-30 07:00:00+03,2026-03-01 13:51:00+03,2556,1981.375,0.05454206414779142,0
1233,15m,2026-03-01 13:53:17.435799+03,2026-01-30 07:00:00+03,2026-03-01 13:30:00+03,926,1981.6,0.7846816275364006,1.6881144910067176e-16
1235,5m,2026-03-01 13:54:21.899796+03,2026-01-30 07:00:00+03,2026-03-01 13:45:00+03,1462,1984.855,0.10132803315697043,5.054476369292094e-16
1237,1m,2026-03-01 13:55:25.79254+03,2026-01-30 07:00:00+03,2026-03-01 13:53:00+03,2558,1982.985,0.05597281160623606,0
1239,15m,2026-03-01 13:55:30.09888+03,2026-01-30 07:00:00+03,2026-03-01 13:30:00+03,926,1981.6,0.7846816275364006,1.6881144910067176e-16
1241,5m,2026-03-01 13:56:34.251868+03,2026-01-30 07:00:00+03,2026-03-01 13:50:00+03,1463,1983.735,-0.37709416143091834,5.051021498226277e-16
1243,1m,2026-03-01 13:57:37.881276+03,2026-01-30 07:00:00+03,2026-03-01 13:55:00+03,2560,1984.745,0.049103483214433565,0
1245,15m,2026-03-01 13:57:41.67812+03,2026-01-30 07:00:00+03,2026-03-01 13:30:00+03,926,1981.6,0.7846816275364006,1.6881144910067176e-16
1247,5m,2026-03-01 13:58:45.075633+03,2026-01-30 07:00:00+03,2026-03-01 13:50:00+03,1463,1983.735,-0.37709416143091834,5.051021498226277e-16
1249,1m,2026-03-01 13:59:48.277739+03,2026-01-30 07:00:00+03,2026-03-01 13:57:00+03,2562,1984.065,0.0017759783906818871,0
1251,15m,2026-03-01 13:59:51.879079+03,2026-01-30 07:00:00+03,2026-03-01 13:30:00+03,926,1981.6,0.7846816275364006,1.6881144910067176e-16
1253,5m,2026-03-01 14:00:55.266259+03,2026-01-30 07:00:00+03,2026-03-01 13:50:00+03,1463,1983.735,-0.37709416143091834,5.051021498226277e-16
1255,1m,2026-03-01 14:01:58.346534+03,2026-01-30 07:00:00+03,2026-03-01 13:59:00+03,2564,1984.715,-0.6705389182790706,0
1257,15m,2026-03-01 14:02:01.805814+03,2026-01-30 07:00:00+03,2026-03-01 13:45:00+03,927,1984.715,0.37344452529407834,1.6862934397758581e-16
1259,5m,2026-03-01 14:03:04.842353+03,2026-01-30 07:00:00+03,2026-03-01 13:55:00+03,1464,1984.715,-0.08671247580255281,5.047571346929673e-16
1261,1m,2026-03-01 14:04:07.820595+03,2026-01-30 07:00:00+03,2026-03-01 14:02:00+03,2567,1985.505,0.06942764859678752,0
1263,15m,2026-03-01 14:04:10.896717+03,2026-01-30 07:00:00+03,2026-03-01 13:45:00+03,927,1984.715,0.37344452529407834,1.6862934397758581e-16
1265,5m,2026-03-01 14:05:13.869376+03,2026-01-30 07:00:00+03,2026-03-01 13:55:00+03,1464,1984.715,-0.08671247580255281,5.047571346929673e-16
1267,1m,2026-03-01 14:06:16.540333+03,2026-01-30 07:00:00+03,2026-03-01 14:04:00+03,2569,1986.265,0.04161933301914797,0
1269,15m,2026-03-01 14:06:19.610075+03,2026-01-30 07:00:00+03,2026-03-01 13:45:00+03,927,1984.715,0.37344452529407834,1.6862934397758581e-16
1271,5m,2026-03-01 14:07:22.594984+03,2026-01-30 07:00:00+03,2026-03-01 14:00:00+03,1465,1986.265,-0.24145492081882497,5.04412590573723e-16
1652,5m,2026-03-01 16:42:46.558055+03,2026-01-30 07:00:00+03,2026-03-01 16:35:00+03,1496,1976.725,1.6077612737748908,5.3195712837654555e-16
1654,1m,2026-03-01 16:43:47.343052+03,2026-01-30 07:00:00+03,2026-03-01 16:41:00+03,2718,1979.145,0.20674517346984062,0
1656,15m,2026-03-01 16:43:48.086512+03,2026-01-30 07:00:00+03,2026-03-01 16:15:00+03,937,1977.165,0.3031523265527556,2.2749500611315907e-16
1658,5m,2026-03-01 16:44:48.68548+03,2026-01-30 07:00:00+03,2026-03-01 16:35:00+03,1496,1976.725,1.6077612737748908,5.3195712837654555e-16
1660,1m,2026-03-01 16:45:49.502562+03,2026-01-30 07:00:00+03,2026-03-01 16:43:00+03,2720,1978.765,0.17062123031224016,0
1662,15m,2026-03-01 16:45:50.083891+03,2026-01-30 07:00:00+03,2026-03-01 16:15:00+03,937,1977.165,0.3031523265527556,2.2749500611315907e-16
1664,5m,2026-03-01 16:46:51.050055+03,2026-01-30 07:00:00+03,2026-03-01 16:40:00+03,1497,1978.245,-1.320765343446217,5.316017795933949e-16
1666,1m,2026-03-01 16:47:52.21246+03,2026-01-30 07:00:00+03,2026-03-01 16:45:00+03,2722,1978.25,-1.4829915254851407,0
1668,15m,2026-03-01 16:47:53.423067+03,2026-01-30 07:00:00+03,2026-03-01 16:30:00+03,938,1978.245,-0.49241309743333744,2.2725247412369943e-16
1670,5m,2026-03-01 16:48:54.069459+03,2026-01-30 07:00:00+03,2026-03-01 16:40:00+03,1497,1978.245,-1.320765343446217,5.316017795933949e-16
1672,1m,2026-03-01 16:49:54.888642+03,2026-01-30 07:00:00+03,2026-03-01 16:47:00+03,2724,1977.335,0.15718436028205002,0
1674,15m,2026-03-01 16:49:55.721764+03,2026-01-30 07:00:00+03,2026-03-01 16:30:00+03,938,1978.245,-0.49241309743333744,2.2725247412369943e-16
1700,5m,2026-03-02 00:24:13.467422+03,2026-01-31 00:20:00+03,2026-03-02 00:15:00+03,8490,1923.655,0,0
1703,1m,2026-03-02 00:25:14.580986+03,2026-01-31 00:22:00+03,2026-03-02 00:21:00+03,42449,1928.085,0,0
1706,30m,2026-03-02 00:25:15.066536+03,2026-01-31 00:00:00+03,2026-03-01 23:30:00+03,1420,1914.235,0,0
1707,1m,2026-03-02 00:26:15.272898+03,2026-01-31 00:22:00+03,2026-03-02 00:24:00+03,42450,1927.615,0,0
1710,30m,2026-03-02 00:26:15.715277+03,2026-01-31 00:00:00+03,2026-03-01 23:30:00+03,1420,1914.235,0,0
1712,5m,2026-03-02 00:27:15.743367+03,2026-01-31 00:20:00+03,2026-03-02 00:20:00+03,8491,1927.615,0,0
1715,1m,2026-03-02 00:28:16.004366+03,2026-01-31 00:22:00+03,2026-03-02 00:26:00+03,42452,1921.555,-8.502286627534666,0
1718,30m,2026-03-02 00:28:16.572241+03,2026-01-31 00:00:00+03,2026-03-01 23:30:00+03,1420,1914.235,0,0
1721,15m,2026-03-02 00:29:17.360018+03,2026-01-31 00:15:00+03,2026-03-02 00:00:00+03,2840,1922.665,0,5.003822082817607e-18
1747,1m,2026-03-02 00:40:25.203403+03,2026-01-31 00:39:00+03,2026-03-02 00:37:00+03,42448,1927.225,0,0
1754,30m,2026-03-02 00:41:26.442497+03,2026-01-31 00:30:00+03,2026-03-02 00:00:00+03,1420,1925.025,0,0
1756,5m,2026-03-02 00:42:27.680315+03,2026-01-31 00:35:00+03,2026-03-02 00:35:00+03,8491,1927.845,0,0
178,1m,2026-03-01 06:04:01.753797+03,2026-01-30 07:00:00+03,2026-03-01 06:01:00+03,2142,2034.9299999999998,-0.003282044165505399,0
180,15m,2026-03-01 06:04:05.050141+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
182,5m,2026-03-01 06:05:08.405131+03,2026-01-30 07:00:00+03,2026-03-01 05:55:00+03,1374,2033.2,0.4612464119905437,4.240502498713844e-16
184,1m,2026-03-01 06:06:11.341854+03,2026-01-30 07:00:00+03,2026-03-01 06:04:00+03,2145,2036.745,-0.1158598785522472,0
186,15m,2026-03-01 06:06:14.557568+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
188,5m,2026-03-01 06:07:17.586257+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,1375,2036.745,0.11357248365761638,4.2374184968965972e-16
190,1m,2026-03-01 06:08:20.596177+03,2026-01-30 07:00:00+03,2026-03-01 06:06:00+03,2147,2036.025,0.01547311838126604,0
192,15m,2026-03-01 06:08:23.775146+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
194,5m,2026-03-01 06:09:27.233545+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,1375,2036.745,0.11357248365761638,4.2374184968965972e-16
196,1m,2026-03-01 06:10:30.067354+03,2026-01-30 07:00:00+03,2026-03-01 06:08:00+03,2149,2034.545,-0.018608285280499168,0
198,15m,2026-03-01 06:10:32.899166+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
200,5m,2026-03-01 06:11:36.420049+03,2026-01-30 07:00:00+03,2026-03-01 06:05:00+03,1376,2037.565,-0.45591953520759515,4.234338977640132e-16
202,1m,2026-03-01 06:12:39.384769+03,2026-01-30 07:00:00+03,2026-03-01 06:10:00+03,2151,2036.44,-0.04615525094841839,0
204,15m,2026-03-01 06:12:42.639+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
206,5m,2026-03-01 06:13:46.093064+03,2026-01-30 07:00:00+03,2026-03-01 06:05:00+03,1376,2037.565,-0.45591953520759515,4.234338977640132e-16
208,1m,2026-03-01 06:14:48.980552+03,2026-01-30 07:00:00+03,2026-03-01 06:12:00+03,2153,2037.505,0.026762083871164855,0
210,15m,2026-03-01 06:14:52.160306+03,2026-01-30 07:00:00+03,2026-03-01 05:45:00+03,895,2033.2,-0.1621782106733957,6.351219984447822e-17
212,5m,2026-03-01 06:15:55.480127+03,2026-01-30 07:00:00+03,2026-03-01 06:05:00+03,1376,2037.565,-0.45591953520759515,4.234338977640132e-16
214,1m,2026-03-01 06:16:58.48991+03,2026-01-30 07:00:00+03,2026-03-01 06:14:00+03,2155,2035.075,0.021959028326677555,0
216,15m,2026-03-01 06:17:01.698794+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,896,2035.075,0.008041679704229605,6.344131569286608e-17
218,5m,2026-03-01 06:18:05.369782+03,2026-01-30 07:00:00+03,2026-03-01 06:10:00+03,1377,2035.075,0.008067432031138966,4.23126393117852e-16
220,1m,2026-03-01 06:19:08.337548+03,2026-01-30 07:00:00+03,2026-03-01 06:17:00+03,2158,2035.485,0.017194049464445478,0
222,15m,2026-03-01 06:19:11.753619+03,2026-01-30 07:00:00+03,2026-03-01 06:00:00+03,896,2035.075,0.008041679704229605,6.344131569286608e-17
